input_size,output_size,kernel_size,stride,padding,forward_featuremap_internal_padding,forward_featuremap_external_padding,forward_weight_internal_padding,forward_featuremap_elements_after_im2col,forward_featuremap_zeros_after_im2col,loss_featuremap_internal_padding,loss_featuremap_external_padding,loss_weight_internal_padding,loss_featuremap_elements_after_im2col,loss_featuremap_zeros_after_im2col,gradient_featuremap_internal_padding,gradient_featuremap_external_padding,gradient_weight_internal_padding,gradient_featuremap_elements_after_im2col,gradient_featuremap_zeros_after_im2col,gradient_weight_zeros_after_im2col,forward_featuremap_sparsity_after_im2col,forward_weight_sparsity_after_im2col,loss_featuremap_sparsity_after_im2col,loss_weight_sparsity_after_im2col,gradient_featuremap_sparsity_after_im2col,gradient_weight_sparsity_after_im2col,forward_featuremap_additional_storage,loss_featuremap_additional_storage,gradient_kernal_additional_storage
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 992, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,194432,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",194432,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1024, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,200704,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",200704,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1056, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,206976,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",206976,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1088, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,213248,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",213248,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1120, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,219520,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",219520,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1152, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,225792,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",225792,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1184, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,232064,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",232064,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1216, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,238336,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",238336,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1248, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,244608,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",244608,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1280, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,250880,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",250880,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1312, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,257152,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",257152,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1344, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,263424,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",263424,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1376, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,269696,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",269696,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1408, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,275968,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",275968,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1440, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,282240,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",282240,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1472, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,288512,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",288512,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1504, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,294784,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",294784,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1536, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,301056,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",301056,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1568, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,307328,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",307328,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1600, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,313600,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",313600,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1632, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,319872,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",319872,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1664, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,326144,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",326144,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1696, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,332416,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",332416,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1728, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,338688,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",338688,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1760, 14, 14)","(-1, 128, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,344960,0,"(0, 0)","(0, 0)",0,25088,0,0,"(0, 0)","(0, 0)",344960,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 14, 14)","(-1, 32, 14, 14)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,225792,20992,"(0, 0)","(1, 1)",0,56448,5248,0,"(1, 1)","(0, 0)",225792,20992,0,0.09297052154195011,0,0.09297052154195011,0,0.09297052154195011,0.0,0.029296875,0.00732421875,0.0
"(-1, 1792, 14, 14)","(-1, 896, 14, 14)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,351232,0,"(0, 0)","(0, 0)",0,175616,0,0,"(0, 0)","(0, 0)",351232,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 896, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,43904,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",43904,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 928, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,45472,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",45472,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 960, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,47040,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",47040,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 992, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,48608,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",48608,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1024, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,50176,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",50176,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1056, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,51744,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",51744,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1088, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,53312,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",53312,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1120, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,54880,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",54880,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1152, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,56448,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",56448,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1184, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,58016,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",58016,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1216, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,59584,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",59584,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1248, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,61152,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",61152,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1280, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,62720,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",62720,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1312, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,64288,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",64288,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1344, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,65856,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",65856,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1376, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,67424,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",67424,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
"(-1, 1408, 7, 7)","(-1, 128, 7, 7)","(1, 1)","(1, 1)","(0, 0)",0,"(0, 0)",0,68992,0,"(0, 0)","(0, 0)",0,6272,0,0,"(0, 0)","(0, 0)",68992,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
"(-1, 128, 7, 7)","(-1, 32, 7, 7)","(3, 3)","(1, 1)","(1, 1)",0,"(1, 1)",0,56448,10240,"(0, 0)","(1, 1)",0,14112,2560,0,"(1, 1)","(0, 0)",56448,10240,0,0.18140589569160998,0,0.18140589569160998,0,0.18140589569160998,0.0,0.015625,0.00390625,0.0
